기간,품목코드,품목명,반입_금액(1000달러),반입_금액_증가율(퍼센트),반입_중량(kg),반입_중량_증가율(퍼센트),반출_금액(1000달러),반출_금액_증가율(퍼센트),반출_중량(kg),반축_중량_증가율(퍼센트),반출입_금액(1000달러),반출입_금액_증가율(퍼센트),반출입_중량(kg),반출입_중량_증가율(퍼센트)
2002,81,"제81류 기타 비금속, 서메트, 이들의 제품",20.144,,5,,,,,,20.144,,5,
2002,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,1.363,-96.14,1188,-41.907,813.937,-16.624,231094,-76.601,815.3,-19.4,232282,-76.529
2002,83,제83류 비금속제의 각종 제품,0.063,,1,,215.049,-18.171,61522,-64.037,215.112,-18.147,61523,-64.037
2002,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,1514.134,37.201,339884,358.157,26621.546,95.468,8471476,119.913,28135.68,91.1,8811360,124.414
2002,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",9074.075,15.078,1227481,10.538,18041.936,69.589,3889807,100.908,27116.011,46.385,5117288,67.969
2002,86,"제86류 철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식(전기기계식을 포함한다)의 각종 교통신호용 기기",735.256,1604.269,640186,7902.325,69.079,2424.817,40120,471.509,804.335,1653.204,680306,4429.334
2002,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,,,,,9937.398,6.533,2573548,34.738,9937.398,-12.184,2573548,16.849
2002,89,제89류 선박과 수상 구조물,,,,,238.253,,47705,,238.253,30882.184,47705,36596.153
2002,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,8.422,171.852,140,159.259,3828.345,-35.659,125847,2.659,3836.767,-35.551,125987,2.728
2002,92,제92류 악기 및 그 부분품과 부속품,,,,,124.161,5803.994,623,-22.125,124.161,2039.6,623,-82.66
2002,94,"제94류 가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조명기구, 조명용 사인·조명용 네임플레이트와 이와 유사한 물품 및 조립식 건축물",18.047,162.884,44948,236.689,5481.918,14.169,1711621,-36.847,5499.965,14.382,1756569,-35.506
2002,95,제95류 완구·유희용구·운동용구 및 이들의 부분품과 부속품,,,,,235.58,-20.407,20717,-39.538,235.58,-20.407,20717,-39.538
2002,96,제96류 잡 품,1590.986,71.062,816405,83.093,2431.35,1088.186,244435,282.838,4022.336,254.488,1060840,108.112
2002,97,제 97류 예술품·수집품과 골동품,42094.066,19541.213,40693,16308.467,,,,,42094.066,19541.213,40693,16308.467
2003,1,제1류 산 동물,2837.454,159.755,197454,170.952,452.34,18.966,133320,451.592,3289.794,123.403,330774,240.849
2003,2,제2류 육과 식용설육,5.385,-56.572,5000,-64.285,2347.694,-22.458,963126,-33.923,2353.079,-22.598,968126,-34.212
2003,3,제3류 어류·갑각류·연체동물 및 기타 수생무척추동물,81413.11,34.286,37206332,27.91,1280.13,39.678,398527,-37.238,82693.24,34.367,37604859,26.518
2003,4,제4류 낙농품·조란·천연꿀 및 다른 류에 분류되지 아니한 식용의 동물성 생산품,,,,,3610.455,446.399,1572444,1607.359,3610.455,446.399,1572444,1607.359
2003,5,제5류 다른 류에 분류되지 아니한 동물성 생산품,1455.013,789.644,566015,13.008,589.079,82.002,77437,123.032,2044.092,319.545,643452,20.141
2003,6,"제6류 산 수목과 기타의 식물, 인경·뿌리 와 이와 유사한 물품 및 절화와 장식용의 잎",18.553,179.16,5794,4.264,487.798,187514.615,84046,210015,506.351,7232.044,89840,1505.145
2003,7,제7류 식용의 채소·뿌리 및 괴경,21297.888,99.918,10243360,106.94,555.782,-36.184,190110,-32.196,21853.67,89.632,10433470,99.482
2003,8,제8류 식용의 과실 및 견과류와 감귤류 또는 멜론의 껍질,4361.285,29.345,1280228,3.73,1956.719,12.561,5064643,24.556,6318.004,23.635,6344871,19.706
2003,9,제9류 커피·차·마태 및 향신료,448.297,92.111,297280,106.05,49.672,-86.846,30479,-80.695,497.969,-18.498,327759,8.472
2003,10,제10류 곡물,,,,,103657.173,11.756,425302678,13.031,103657.173,11.756,425302678,13.031
2003,11,"제11류 제분공업의 생산품과 맥아, 전분, 이눌린 및 밀의 글루텐",0.155,,175,,823.362,22.813,3538295,11.416,823.517,22.836,3538470,11.421
2003,12,"제12류 채유용에 적합한 종자와 과실, 각종의 종자와 과실, 공업용 또는 의약용의 식물, 짚과 사료용 식물",5581.236,-15.315,6060806,-16.687,59.296,-91.832,53618,527.624,5640.532,-22.908,6114424,-16.048
2003,13,제13류 락·검·수지 및 기타의 식물성 액즙과 엑스,198.5,-62.066,30888,-16.929,11.092,,255,,209.592,-59.947,31143,-16.243
2003,15,"제15류 동식물성 유지 및 이들의 분해생산물, 조제식용지와 동식물성의 납",8.617,-16.38,1090,-95.24,200.354,-52.447,243853,239.916,208.971,-51.586,244943,158.818
2003,16,제16류 육류·어류·갑각류·연체동물 또는 기타 수생무척추동물의 조제품,5639.983,-35.555,1734534,-32.825,303.008,177.051,58116,110.23,5942.991,-32.931,1792650,-31.309
2003,17,제17류 당류와 설탕과자,,,,,197.765,39.331,345718,-1.771,197.765,39.331,345718,-1.771
2003,18,제18류 코코아와 그 조제품,,,,,169.99,1081.881,13989,-48.658,169.99,1081.881,13989,-48.658
2003,19,제19류 곡물·분·전분 또는 밀크의 조제품과 베이커리 제품,270.877,-12.553,474973,-8.334,741.974,-33.194,327138,-21.191,1012.851,-28.693,802111,-14.052
2003,20,제20류 채소·과실·견과류 또는 식물의 기타 부분의 조제품,993.59,-50.689,1091804,-45.44,566.103,219.503,220409,525.131,1559.693,-28.85,1312213,-35.561
2003,21,제21류 각종의 조제식료품,508.827,-1.173,308730,62.881,2253.094,233.39,240126,107.78,2761.921,131.961,548856,79.887
2003,22,제22류 음료·알콜 및 식초,368.1,65.046,470610,179.876,662.762,39.255,363569,10.417,1030.862,47.484,834179,67.702
2003,23,제23류 식품 공업에서 생기는 잔재물 및 웨이스트와 조제사료,10.4,-93.503,18000,-96.268,96.876,-28.296,279855,13.441,107.276,-63.657,297855,-59.144
2003,24,제24류 담배와 제조한 담배대용물,2315.465,-48.979,453327,-52.688,2177.113,-35.635,410400,-35.073,4492.578,-43.281,863727,-45.686
2003,25,"제25류 소금, 황, 토석류 및 석고·석회와 시멘트",1684.851,119.365,21072342,12.065,6854.863,106.939,37933682,-6.564,8539.714,109.277,59006024,-0.667
2003,26,제26류 광·슬랙 및 회,,,,,2.184,,150,,2.184,,150,
2003,27,"제27류 광물성 연료, 광물유와 이들의 증류물, 역청물질 및 광물성 왁스",,,,,6020.732,32.277,8921921,-58.971,6020.732,32.277,8921921,-58.971
2003,28,제28류 무기화학품 및 귀금속·희토류금속·방사성원소 또는 동위원소의 유기 또는 무기화합물,,,,,2371.959,135.781,700574,43.422,2371.959,133.602,700574,42.753
2003,29,제29류 유기화학품,0.341,387.142,1029,,316.292,465.554,35576,455.961,316.633,465.456,36605,472.042
2003,30,제30류 의료용품,1.152,,11,,10948.27,71.572,210716,-13.142,10949.422,71.59,210727,-13.137
2003,31,제31류 비료,,,,,63844.396,-7.639,294834951,-3.215,63844.396,-7.639,294834951,-3.215
2003,32,"제32류 유연 또는 염색엑스, 탄닌과 그들의 유도체, 염료·안료와 기타 착색제, 페인트와 바니쉬, 퍼티와 기타 매스틱 및 잉크",,,,,197.74,-49.091,108326,-70.693,197.74,-49.091,108326,-70.693
2003,33,제33류 정유와 레지노이드 및 조제향료와 화장품류 또는 화장용품류,12.9,-91.609,1800,-82.142,425.374,49.096,6206,-13.239,438.274,-0.174,8006,-53.542
2003,34,제34류 비누·유기계면활성제·조제세제·조제윤활제·인조왁스·조제왁스·광택 또는 연마조제품·양초와 이와 유사한 물품·조형용 페이스트·치과용왁스와 플라스터를 기제로 한 치과용 조제품,,,,,110.644,41.214,26166,17.457,110.644,41.214,26166,17.457
2003,35,"제35류 단백질계 물질, 변성전분, 글루 및 효소",154.976,0.671,310,-14.6,127.243,8205.678,41933,3610.884,282.219,81.52,42243,2729.403
2003,36,제36류 화약류·화공품·성냥·발화성 합금 및 특정 가연성 조제품,,,,,556.408,29.713,139529,-4.417,556.408,29.713,139529,-4.417
2003,37,제37류 사진용 또는 영화용의 재료,102.661,,166,,130.48,-37.661,29575,-91.506,233.141,11.386,29741,-91.459
2003,38,제38류 각종 화학공업 생산품,92.14,1167.574,19324,675.441,2436.245,40.33,2396091,981.688,2528.385,45.03,2415415,978.281
2003,39,제39류 플라스틱과 그 제품,519.462,8.449,243665,-6.681,5412.572,58.692,5716778,101.718,5932.034,52.505,5960443,92.573
2003,40,제40류 고무와 그 제품,,,,,1133.046,-14.959,365392,53.054,1133.046,-16.624,365392,49.47
2003,41,제41류 원피(모피를 제외한다)와 가죽,1.751,2724.193,188,6166.666,407.087,19.085,13425,19.503,408.838,19.575,13613,21.144
2003,42,제42류 가죽제품·마구·여행용구·핸드백 및 이와 유사한 용기와 동물의 거트(누에의 거트를 제외한다)의 제품,244.974,-44.917,32232,-51.067,685.199,3603.778,24266,796.747,930.173,100.795,56498,-17.612
2003,43,제43류 모피와 인조모피 및 이들의 제품,,,,,0.758,-96.037,30,-98.24,0.758,-99.072,30,-99.717
2003,44,제44류 목재와 그 제품 및 목탄,126.627,2080.216,562458,2435.879,2124.021,92.584,3203479,285.964,2250.648,102.996,3765937,341.921
2003,46,제46류 짚·에스파르토 또는 기타 조물재료의 제품과 농세공물 및 지조세공물,302.732,44.594,787983,120.959,3.9,,1000,,306.632,46.457,788983,121.24
2003,48,"제48류 지와 판지, 제지용 펄프, 지 또는 판지의 제품",,,,,994.237,-39.569,617118,-49.7,994.237,-39.59,617118,-49.714
2003,49,"제49류 인쇄서적·신문·회화 및 기타의 인쇄물, 수제문서·타이프문서 및 도면",90.848,-65.426,3101,-82.718,49.859,-64.295,6850,-77.879,140.707,-65.034,9951,-79.654
2003,50,제50류 견,248.332,-20.94,27238,-0.916,2.106,-98.916,268,-97.585,250.438,-50.742,27506,-28.724
2003,51,제51류 양모·섬수모 또는 조수모·마모사 및 이들의 직물,,,,,7723.295,-17.336,508709,-31.23,7723.295,-17.336,508709,-31.23
2003,52,제52류 면,,,,,10729,46.622,1123965,37.51,10729,46.093,1123965,37.298
2003,53,제53류 기타 식물성 방직용 섬유와 지사 및 지사의 직물,191.981,885.073,14837,738.248,377.612,449.102,37632,748.331,569.593,545.372,52469,745.456
2003,54,제54류 인조필라멘트,0.701,,661,,5000.479,3.518,1076852,-2.956,5001.18,3.532,1077513,-2.896
2003,55,제55류 인조스테이플섬유,8.246,-68.627,1172,-91.156,23289.449,28.875,3094527,51.846,23297.695,28.733,3095699,50.922
2003,56,제56류 워딩·펠트 및 부직포·특수사·끈·코디지·로프 및 케이블과 이들의 제품,25.471,,34204,,682.835,-41.461,177186,-35.047,708.306,-39.278,211390,-22.508
2003,57,제57류 양탄자류와 기타 방직용 섬유제의 바닥깔개,,,,,61.456,,6970,,61.456,,6970,
2003,58,"제58류 특수직물, 터후트한 섬유직물, 레이스, 태피스트리, 트리밍과 자수포",91.52,-9.903,2223,136.238,1799.938,265.114,314652,303.741,1891.458,218.127,316875,301.743
2003,59,제59류 침투·도포·피복 또는 적층한 방직용 섬유의 직물 ; 공업용의 방직용 섬유제품,,,,,2307.131,-4.247,363305,60.321,2307.131,-4.549,363305,59.721
2003,60,제60류 메리야스 편물과 뜨게질 편물,,,,,542.837,-19.115,79448,-38.371,542.837,-19.115,79448,-38.371
2003,61,제61류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것에 한한다),3417.582,-6.193,387540,-8.503,26665.452,163.737,1094333,134.754,30083.034,118.725,1481873,66.555
2003,62,제62류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것을 제외한다),92209.541,13.829,7083840,-0.437,8531.488,-26.276,1265703,-24.156,100741.029,8.816,8349543,-4.943
2003,63,"제63류 제품으로 된 방직용 섬유의 기타 물품, 세트, 사용하던 의류·사용하던 방직용 섬유제품 및 넝마",233.566,-36.993,82973,-38.424,432.988,-47.559,150285,-16.044,666.554,-44.285,233258,-25.655
2003,64,제64류 신발류·각반 및 이와 유사한 것과 이들의 부분품,1146.159,-20.28,74001,-47.382,906.481,18.922,100090,-0.648,2052.64,-6.697,174091,-27.877
2003,65,제65류 모자류와 그 부분품,82.359,-26.11,10684,-35.232,3.588,-37.283,277,-43.469,85.947,-26.655,10961,-35.47
2003,66,제66류 산류·지팡이·시트스틱·채찍 및 이들의 부분품,,,,,2.649,-22.475,1092,218.367,2.649,-22.475,1092,218.367
2003,67,"제67류 조제우모와 솜털 및 그 제품, 조화, 인모제품",,,,,43.067,,12259,,43.067,12529.618,12259,55622.727
2003,68,제68류 석·플라스터·시멘트·석면·운모 또는 이와 유사한 재료의 제품,25.535,10674.261,25733,2573200,758.711,-75.82,500923,-88.234,784.246,-75.008,526656,-87.63
2003,69,제69류 도자제품,11.982,183.597,29063,40.945,539.645,21.1,2195435,75.207,551.627,22.626,2224498,74.652
2003,70,제70류 유리와 유리제품,,,,,198.162,-88.737,112661,-83.16,198.162,-88.737,112661,-83.16
2003,71,"제71류 천연 또는 양식진주·귀석 또는 반귀석·귀금속·귀금속을 입힌 금속 및 이들의 제품, 모조신변장식용품과 주화",16121.461,95.19,1374,-92.887,357.487,230.519,9533,155.919,16478.948,96.939,10907,-52.668
2003,72,제72류 철강,571.334,-28.395,3170000,-40.425,7858.38,257.74,15769471,137.11,8429.714,181.499,18939471,58.2
2003,73,제73류 철강의 제품,,,,,18933.152,-9.449,17721593,-10.736,18933.152,-9.582,17721593,-10.838
2003,74,제74류 동과 그 제품,6.312,681.188,5050,153.132,72.229,-89.988,16768,-91.921,78.541,-89.125,21818,-89.588
2003,76,제76류 알루미늄과 그 제품,,,,,601.757,83.914,188033,9.307,601.757,83.914,188033,9.307
2003,78,제78류 연(鉛)과 그 제품,,,,,13.799,135.317,200,-69.465,13.799,135.317,200,-69.465
2003,79,제79류 아연과 그 제품,32165.853,78.907,38734133,68.26,493.117,,770424,,32658.97,81.65,39504557,71.607
2003,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,,,,,823.38,1.16,536973,132.361,823.38,0.991,536973,131.172
2003,83,제83류 비금속제의 각종 제품,,,,,94.675,-55.975,36128,-41.276,94.675,-55.988,36128,-41.277
2003,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,204.149,-86.517,10469,-96.919,17019.023,-36.07,3799870,-55.145,17223.172,-38.785,3810339,-56.756
2003,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",8425.344,-7.149,1204034,-1.91,16388.459,-9.164,6009781,54.5,24813.803,-8.49,7213815,40.969
2003,86,"제86류 철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식(전기기계식을 포함한다)의 각종 교통신호용 기기",809.724,10.128,801980,25.272,110.476,59.927,43313,7.958,920.2,14.405,845293,24.251
2003,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,14.7,,1195,,8147.536,-18.011,2395990,-6.899,8162.236,-17.863,2397185,-6.852
2003,89,제89류 선박과 수상 구조물,,,,,504.067,111.567,403500,745.823,504.067,111.567,403500,745.823
2003,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,1.516,-81.999,2,-98.571,5930.87,54.919,223883,77.9,5932.386,54.619,223885,77.704
2003,91,제91류 시계와 그 부분품,,,,,77.3,,544,,77.3,,544,
2003,92,제92류 악기 및 그 부분품과 부속품,63.203,,1035,,115.49,-6.983,4069,553.13,178.693,43.92,5104,719.261
2003,94,"제94류 가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조명기구, 조명용 사인·조명용 네임플레이트와 이와 유사한 물품 및 조립식 건축물",8.55,-52.623,23400,-47.939,1754.186,-68,262921,-84.639,1762.736,-67.95,286321,-83.699
2003,95,제95류 완구·유희용구·운동용구 및 이들의 부분품과 부속품,1.57,,1368,,738.243,213.372,23987,15.784,739.813,214.038,25355,22.387
2003,96,제96류 잡 품,2062.632,29.644,970994,18.935,389.736,-83.97,56005,-77.087,2452.368,-39.031,1026999,-3.19
2003,97,제 97류 예술품·수집품과 골동품,34.582,-99.917,260,-99.361,35540.092,,149,,35574.674,-15.487,409,-98.994
2004,1,제1류 산 동물,2820.95,-0.581,192550,-2.483,288.826,-36.148,28510,-78.615,3109.776,-5.472,221060,-33.168
2004,2,제2류 육과 식용설육,12.6,133.983,9000,80,273.47,-88.351,98716,-89.75,286.07,-87.842,107716,-88.873
2004,3,제3류 어류·갑각류·연체동물 및 기타 수생무척추동물,56061.286,-31.139,39486340,6.128,1268.629,-0.898,754048,89.208,57329.915,-30.671,40240388,7.008
2004,4,제4류 낙농품·조란·천연꿀 및 다른 류에 분류되지 아니한 식용의 동물성 생산품,,,,,724.463,-79.934,145039,-90.776,724.463,-79.934,145039,-90.776
2004,5,제5류 다른 류에 분류되지 아니한 동물성 생산품,188.296,-87.058,575861,1.739,484.339,-17.78,47512,-38.644,672.635,-67.093,623373,-3.12
2004,6,"제6류 산 수목과 기타의 식물, 인경·뿌리 와 이와 유사한 물품 및 절화와 장식용의 잎",2.909,-84.32,406,-92.992,315.71,-35.278,65900,-21.59,318.619,-37.075,66306,-26.195
